MAZ,TAZ,PUMA5CE00,COUNTYFP,MTCCountyID,COUNTYNAME
217038,347,2701,85,3,Santa Clara
217279,347,2701,85,3,Santa Clara
217281,347,2701,85,3,Santa Clara
217286,347,2701,85,3,Santa Clara
217287,347,2701,85,3,Santa Clara
217754,347,2701,85,3,Santa Clara
218298,347,2701,85,3,Santa Clara
218548,347,2701,85,3,Santa Clara
219174,347,2701,85,3,Santa Clara
219175,347,2701,85,3,Santa Clara
219177,347,2701,85,3,Santa Clara
219849,347,2701,85,3,Santa Clara
221956,347,2701,85,3,Santa Clara
221966,347,2701,85,3,Santa Clara
221971,347,2701,85,3,Santa Clara
221972,347,2701,85,3,Santa Clara
222143,347,2701,85,3,Santa Clara
222147,347,2701,85,3,Santa Clara
222153,347,2701,85,3,Santa Clara
222155,347,2701,85,3,Santa Clara
225549,347,2701,85,3,Santa Clara
228213,347,2701,85,3,Santa Clara
228214,347,2701,85,3,Santa Clara
228423,347,2701,85,3,Santa Clara
228424,347,2701,85,3,Santa Clara
228425,347,2701,85,3,Santa Clara
228426,347,2701,85,3,Santa Clara
228606,347,2701,85,3,Santa Clara
228607,347,2701,85,3,Santa Clara
228610,347,2701,85,3,Santa Clara
228815,347,2701,85,3,Santa Clara
228819,347,2701,85,3,Santa Clara
229131,347,2701,85,3,Santa Clara
229133,347,2701,85,3,Santa Clara
229447,347,2701,85,3,Santa Clara
230853,347,2701,85,3,Santa Clara
230856,347,2701,85,3,Santa Clara
231288,347,2701,85,3,Santa Clara
231292,347,2701,85,3,Santa Clara
231294,347,2701,85,3,Santa Clara
231324,347,2701,85,3,Santa Clara
231325,347,2701,85,3,Santa Clara
231326,347,2701,85,3,Santa Clara
231327,347,2701,85,3,Santa Clara
231719,347,2701,85,3,Santa Clara
231752,347,2701,85,3,Santa Clara
232028,347,2701,85,3,Santa Clara
232057,347,2701,85,3,Santa Clara
232063,347,2701,85,3,Santa Clara
232309,347,2701,85,3,Santa Clara
210826,348,2701,85,3,Santa Clara
211265,348,2701,85,3,Santa Clara
212057,348,2701,85,3,Santa Clara
213485,348,2701,85,3,Santa Clara
222115,348,2701,85,3,Santa Clara
227278,348,2701,85,3,Santa Clara
228019,348,2701,85,3,Santa Clara
210431,349,2701,85,3,Santa Clara
210437,349,2701,85,3,Santa Clara
210807,349,2701,85,3,Santa Clara
210809,349,2701,85,3,Santa Clara
210817,349,2701,85,3,Santa Clara
210834,349,2701,85,3,Santa Clara
212789,349,2701,85,3,Santa Clara
217224,349,2701,85,3,Santa Clara
218388,349,2701,85,3,Santa Clara
218390,349,2701,85,3,Santa Clara
218888,349,2701,85,3,Santa Clara
219120,349,2701,85,3,Santa Clara
219127,349,2701,85,3,Santa Clara
220529,349,2701,85,3,Santa Clara
223962,349,2701,85,3,Santa Clara
228794,349,2701,85,3,Santa Clara
230308,349,2701,85,3,Santa Clara
211958,350,2701,85,3,Santa Clara
211959,350,2701,85,3,Santa Clara
213505,350,2701,85,3,Santa Clara
214012,350,2701,85,3,Santa Clara
214013,350,2701,85,3,Santa Clara
214015,350,2701,85,3,Santa Clara
217983,350,2701,85,3,Santa Clara
218407,350,2701,85,3,Santa Clara
219696,350,2701,85,3,Santa Clara
227906,350,2701,85,3,Santa Clara
229918,350,2701,85,3,Santa Clara
211961,351,2701,85,3,Santa Clara
211962,351,2701,85,3,Santa Clara
214129,351,2701,85,3,Santa Clara
214829,351,2701,85,3,Santa Clara
215133,351,2701,85,3,Santa Clara
217705,351,2701,85,3,Santa Clara
217710,351,2701,85,3,Santa Clara
217712,351,2701,85,3,Santa Clara
218410,351,2701,85,3,Santa Clara
218413,351,2701,85,3,Santa Clara
218714,351,2701,85,3,Santa Clara
218716,351,2701,85,3,Santa Clara
221594,351,2701,85,3,Santa Clara
221595,351,2701,85,3,Santa Clara
221596,351,2701,85,3,Santa Clara
221678,351,2701,85,3,Santa Clara
222825,351,2701,85,3,Santa Clara
222826,351,2701,85,3,Santa Clara
223108,351,2701,85,3,Santa Clara
224245,351,2701,85,3,Santa Clara
225017,351,2701,85,3,Santa Clara
225257,351,2701,85,3,Santa Clara
225259,351,2701,85,3,Santa Clara
225770,351,2701,85,3,Santa Clara
228809,351,2701,85,3,Santa Clara
230003,351,2701,85,3,Santa Clara
230764,351,2701,85,3,Santa Clara
230765,351,2701,85,3,Santa Clara
230981,351,2701,85,3,Santa Clara
213906,352,2701,85,3,Santa Clara
219123,352,2701,85,3,Santa Clara
214121,353,2701,85,3,Santa Clara
217717,353,2701,85,3,Santa Clara
215983,354,2701,85,3,Santa Clara
217226,354,2701,85,3,Santa Clara
217228,354,2701,85,3,Santa Clara
217884,354,2701,85,3,Santa Clara
218258,354,2701,85,3,Santa Clara
221327,354,2701,85,3,Santa Clara
223360,354,2701,85,3,Santa Clara
223989,354,2701,85,3,Santa Clara
231184,354,2701,85,3,Santa Clara
211817,355,2701,85,3,Santa Clara
213141,355,2701,85,3,Santa Clara
213145,355,2701,85,3,Santa Clara
215977,355,2701,85,3,Santa Clara
215979,355,2701,85,3,Santa Clara
215984,355,2701,85,3,Santa Clara
216761,355,2701,85,3,Santa Clara
216762,355,2701,85,3,Santa Clara
217456,355,2701,85,3,Santa Clara
217459,355,2701,85,3,Santa Clara
217462,355,2701,85,3,Santa Clara
217883,355,2701,85,3,Santa Clara
218188,355,2701,85,3,Santa Clara
222703,355,2701,85,3,Santa Clara
222709,355,2701,85,3,Santa Clara
222710,355,2701,85,3,Santa Clara
222711,355,2701,85,3,Santa Clara
222713,355,2701,85,3,Santa Clara
224051,355,2701,85,3,Santa Clara
227372,355,2701,85,3,Santa Clara
228166,355,2701,85,3,Santa Clara
228412,355,2701,85,3,Santa Clara
228797,355,2701,85,3,Santa Clara
231185,355,2701,85,3,Santa Clara
231968,355,2701,85,3,Santa Clara
210230,356,2701,85,3,Santa Clara
210231,356,2701,85,3,Santa Clara
210232,356,2701,85,3,Santa Clara
210234,356,2701,85,3,Santa Clara
211081,356,2701,85,3,Santa Clara
211872,356,2701,85,3,Santa Clara
211875,356,2701,85,3,Santa Clara
212200,356,2701,85,3,Santa Clara
212201,356,2701,85,3,Santa Clara
212202,356,2701,85,3,Santa Clara
212205,356,2701,85,3,Santa Clara
212987,356,2701,85,3,Santa Clara
213142,356,2701,85,3,Santa Clara
214162,356,2701,85,3,Santa Clara
214167,356,2701,85,3,Santa Clara
215006,356,2701,85,3,Santa Clara
215009,356,2701,85,3,Santa Clara
215010,356,2701,85,3,Santa Clara
215848,356,2701,85,3,Santa Clara
218105,356,2701,85,3,Santa Clara
218106,356,2701,85,3,Santa Clara
218611,356,2701,85,3,Santa Clara
218612,356,2701,85,3,Santa Clara
219111,356,2701,85,3,Santa Clara
219916,356,2701,85,3,Santa Clara
224812,356,2701,85,3,Santa Clara
211083,357,2701,85,3,Santa Clara
212691,357,2701,85,3,Santa Clara
212693,357,2701,85,3,Santa Clara
212695,357,2701,85,3,Santa Clara
214130,357,2701,85,3,Santa Clara
214557,357,2701,85,3,Santa Clara
214558,357,2701,85,3,Santa Clara
214559,357,2701,85,3,Santa Clara
214560,357,2701,85,3,Santa Clara
214562,357,2701,85,3,Santa Clara
214563,357,2701,85,3,Santa Clara
214564,357,2701,85,3,Santa Clara
215843,357,2701,85,3,Santa Clara
215845,357,2701,85,3,Santa Clara
215849,357,2701,85,3,Santa Clara
216194,357,2701,85,3,Santa Clara
216195,357,2701,85,3,Santa Clara
216539,357,2701,85,3,Santa Clara
217126,357,2701,85,3,Santa Clara
217127,357,2701,85,3,Santa Clara
219718,357,2701,85,3,Santa Clara
219918,357,2701,85,3,Santa Clara
224818,357,2701,85,3,Santa Clara
211084,358,2701,85,3,Santa Clara
211087,358,2701,85,3,Santa Clara
212479,358,2701,85,3,Santa Clara
216197,358,2701,85,3,Santa Clara
216199,358,2701,85,3,Santa Clara
216918,358,2701,85,3,Santa Clara
217129,358,2701,85,3,Santa Clara
218254,358,2701,85,3,Santa Clara
221362,358,2701,85,3,Santa Clara
224033,358,2701,85,3,Santa Clara
224136,358,2701,85,3,Santa Clara
224573,358,2701,85,3,Santa Clara
226974,358,2701,85,3,Santa Clara
226975,358,2701,85,3,Santa Clara
227499,358,2701,85,3,Santa Clara
229996,358,2701,85,3,Santa Clara
210227,359,2701,85,3,Santa Clara
211964,359,2701,85,3,Santa Clara
211965,359,2701,85,3,Santa Clara
212196,359,2701,85,3,Santa Clara
212197,359,2701,85,3,Santa Clara
213361,359,2701,85,3,Santa Clara
213362,359,2701,85,3,Santa Clara
214161,359,2701,85,3,Santa Clara
219699,359,2701,85,3,Santa Clara
220324,359,2701,85,3,Santa Clara
220326,359,2701,85,3,Santa Clara
220328,359,2701,85,3,Santa Clara
220332,359,2701,85,3,Santa Clara
220333,359,2701,85,3,Santa Clara
220372,359,2701,85,3,Santa Clara
221085,359,2701,85,3,Santa Clara
224138,359,2701,85,3,Santa Clara
225020,359,2701,85,3,Santa Clara
225261,359,2701,85,3,Santa Clara
226490,359,2701,85,3,Santa Clara
228728,359,2701,85,3,Santa Clara
228873,359,2701,85,3,Santa Clara
230389,359,2701,85,3,Santa Clara
230869,359,2701,85,3,Santa Clara
231182,359,2701,85,3,Santa Clara
210733,360,2701,85,3,Santa Clara
210734,360,2701,85,3,Santa Clara
210735,360,2701,85,3,Santa Clara
210736,360,2701,85,3,Santa Clara
211238,360,2701,85,3,Santa Clara
211239,360,2701,85,3,Santa Clara
211240,360,2701,85,3,Santa Clara
211241,360,2701,85,3,Santa Clara
212420,360,2701,85,3,Santa Clara
214147,360,2701,85,3,Santa Clara
218875,360,2701,85,3,Santa Clara
218878,360,2701,85,3,Santa Clara
223326,360,2701,85,3,Santa Clara
223385,360,2701,85,3,Santa Clara
223386,360,2701,85,3,Santa Clara
223564,360,2701,85,3,Santa Clara
224739,360,2701,85,3,Santa Clara
226271,360,2701,85,3,Santa Clara
228295,360,2701,85,3,Santa Clara
228767,360,2701,85,3,Santa Clara
229999,360,2701,85,3,Santa Clara
230007,360,2701,85,3,Santa Clara
231554,360,2701,85,3,Santa Clara
210418,361,2701,85,3,Santa Clara
210419,361,2701,85,3,Santa Clara
210421,361,2701,85,3,Santa Clara
210422,361,2701,85,3,Santa Clara
210731,361,2701,85,3,Santa Clara
210732,361,2701,85,3,Santa Clara
212618,361,2701,85,3,Santa Clara
214132,361,2701,85,3,Santa Clara
215294,361,2701,85,3,Santa Clara
216203,361,2701,85,3,Santa Clara
218035,361,2701,85,3,Santa Clara
218238,361,2701,85,3,Santa Clara
218872,361,2701,85,3,Santa Clara
218873,361,2701,85,3,Santa Clara
223076,361,2701,85,3,Santa Clara
227339,361,2701,85,3,Santa Clara
227501,361,2701,85,3,Santa Clara
229994,361,2701,85,3,Santa Clara
210626,362,2701,85,3,Santa Clara
210627,362,2701,85,3,Santa Clara
210628,362,2701,85,3,Santa Clara
210629,362,2701,85,3,Santa Clara
210630,362,2701,85,3,Santa Clara
210631,362,2701,85,3,Santa Clara
210743,362,2701,85,3,Santa Clara
211414,362,2701,85,3,Santa Clara
211415,362,2701,85,3,Santa Clara
213228,362,2701,85,3,Santa Clara
213229,362,2701,85,3,Santa Clara
213524,362,2701,85,3,Santa Clara
214304,362,2701,85,3,Santa Clara
218162,362,2701,85,3,Santa Clara
225145,362,2701,85,3,Santa Clara
225147,362,2701,85,3,Santa Clara
226285,362,2701,85,3,Santa Clara
210739,363,2701,85,3,Santa Clara
210740,363,2701,85,3,Santa Clara
210741,363,2701,85,3,Santa Clara
210742,363,2701,85,3,Santa Clara
211245,363,2701,85,3,Santa Clara
211246,363,2701,85,3,Santa Clara
214826,363,2701,85,3,Santa Clara
214828,363,2701,85,3,Santa Clara
216126,363,2701,85,3,Santa Clara
219125,363,2701,85,3,Santa Clara
221686,363,2701,85,3,Santa Clara
223387,363,2701,85,3,Santa Clara
223566,363,2701,85,3,Santa Clara
223567,363,2701,85,3,Santa Clara
212725,364,2701,85,3,Santa Clara
212726,364,2701,85,3,Santa Clara
212727,364,2701,85,3,Santa Clara
213225,364,2701,85,3,Santa Clara
218895,364,2701,85,3,Santa Clara
225143,364,2701,85,3,Santa Clara
228297,364,2701,85,3,Santa Clara
210632,365,2701,85,3,Santa Clara
210822,365,2701,85,3,Santa Clara
212815,365,2701,85,3,Santa Clara
214729,365,2701,85,3,Santa Clara
217646,365,2701,85,3,Santa Clara
217647,365,2701,85,3,Santa Clara
217933,365,2701,85,3,Santa Clara
221653,365,2701,85,3,Santa Clara
227391,365,2701,85,3,Santa Clara
210738,366,2701,85,3,Santa Clara
210745,366,2701,85,3,Santa Clara
212538,366,2701,85,3,Santa Clara
213232,366,2701,85,3,Santa Clara
213528,366,2701,85,3,Santa Clara
215987,366,2701,85,3,Santa Clara
215989,366,2701,85,3,Santa Clara
216173,366,2701,85,3,Santa Clara
217881,366,2701,85,3,Santa Clara
218385,366,2701,85,3,Santa Clara
218629,366,2701,85,3,Santa Clara
218782,366,2701,85,3,Santa Clara
218785,366,2701,85,3,Santa Clara
221679,366,2701,85,3,Santa Clara
222422,366,2701,85,3,Santa Clara
222423,366,2701,85,3,Santa Clara
222425,366,2701,85,3,Santa Clara
222426,366,2701,85,3,Santa Clara
226287,366,2701,85,3,Santa Clara
226288,366,2701,85,3,Santa Clara
226289,366,2701,85,3,Santa Clara
227160,366,2701,85,3,Santa Clara
231369,366,2701,85,3,Santa Clara
231883,366,2701,85,3,Santa Clara
210434,367,2701,85,3,Santa Clara
211106,367,2701,85,3,Santa Clara
211107,367,2701,85,3,Santa Clara
211108,367,2701,85,3,Santa Clara
213015,367,2701,85,3,Santa Clara
213017,367,2701,85,3,Santa Clara
213018,367,2701,85,3,Santa Clara
213438,367,2701,85,3,Santa Clara
213799,367,2701,85,3,Santa Clara
216994,367,2701,85,3,Santa Clara
219507,367,2701,85,3,Santa Clara
219508,367,2701,85,3,Santa Clara
219943,367,2701,85,3,Santa Clara
221540,367,2701,85,3,Santa Clara
223719,367,2701,85,3,Santa Clara
224841,367,2701,85,3,Santa Clara
224842,367,2701,85,3,Santa Clara
225167,367,2701,85,3,Santa Clara
226139,367,2701,85,3,Santa Clara
226141,367,2701,85,3,Santa Clara
227179,367,2701,85,3,Santa Clara
227180,367,2701,85,3,Santa Clara
227181,367,2701,85,3,Santa Clara
229317,367,2701,85,3,Santa Clara
229640,367,2701,85,3,Santa Clara
229641,367,2701,85,3,Santa Clara
212391,368,2701,85,3,Santa Clara
212886,368,2701,85,3,Santa Clara
213437,368,2701,85,3,Santa Clara
213661,368,2701,85,3,Santa Clara
216991,368,2701,85,3,Santa Clara
217166,368,2701,85,3,Santa Clara
217167,368,2701,85,3,Santa Clara
217867,368,2701,85,3,Santa Clara
223460,368,2701,85,3,Santa Clara
225568,368,2701,85,3,Santa Clara
227003,368,2701,85,3,Santa Clara
227364,368,2701,85,3,Santa Clara
227611,368,2701,85,3,Santa Clara
228651,368,2701,85,3,Santa Clara
228756,368,2701,85,3,Santa Clara
229382,368,2701,85,3,Santa Clara
229766,368,2701,85,3,Santa Clara
230241,368,2701,85,3,Santa Clara
230244,368,2701,85,3,Santa Clara
232127,368,2701,85,3,Santa Clara
210439,369,2701,85,3,Santa Clara
211616,369,2701,85,3,Santa Clara
212058,369,2701,85,3,Santa Clara
213439,369,2701,85,3,Santa Clara
213441,369,2701,85,3,Santa Clara
213666,369,2701,85,3,Santa Clara
213801,369,2701,85,3,Santa Clara
214284,369,2701,85,3,Santa Clara
214892,369,2701,85,3,Santa Clara
216996,369,2701,85,3,Santa Clara
216997,369,2701,85,3,Santa Clara
217262,369,2701,85,3,Santa Clara
217496,369,2701,85,3,Santa Clara
221543,369,2701,85,3,Santa Clara
221544,369,2701,85,3,Santa Clara
222052,369,2701,85,3,Santa Clara
225381,369,2701,85,3,Santa Clara
225382,369,2701,85,3,Santa Clara
211894,370,2701,85,3,Santa Clara
211895,370,2701,85,3,Santa Clara
213805,370,2701,85,3,Santa Clara
215531,370,2701,85,3,Santa Clara
215535,370,2701,85,3,Santa Clara
215536,370,2701,85,3,Santa Clara
215537,370,2701,85,3,Santa Clara
215941,370,2701,85,3,Santa Clara
216116,370,2701,85,3,Santa Clara
216118,370,2701,85,3,Santa Clara
216814,370,2701,85,3,Santa Clara
219092,370,2701,85,3,Santa Clara
219417,370,2701,85,3,Santa Clara
222502,370,2701,85,3,Santa Clara
222503,370,2701,85,3,Santa Clara
222849,370,2701,85,3,Santa Clara
225390,370,2701,85,3,Santa Clara
226143,370,2701,85,3,Santa Clara
230476,370,2701,85,3,Santa Clara
231052,370,2701,85,3,Santa Clara
231054,370,2701,85,3,Santa Clara
231209,370,2701,85,3,Santa Clara
211892,371,2701,85,3,Santa Clara
211893,371,2701,85,3,Santa Clara
213442,371,2701,85,3,Santa Clara
213443,371,2701,85,3,Santa Clara
213670,371,2701,85,3,Santa Clara
213671,371,2701,85,3,Santa Clara
213672,371,2701,85,3,Santa Clara
213673,371,2701,85,3,Santa Clara
214082,371,2701,85,3,Santa Clara
215937,371,2701,85,3,Santa Clara
215938,371,2701,85,3,Santa Clara
215940,371,2701,85,3,Santa Clara
216108,371,2701,85,3,Santa Clara
216109,371,2701,85,3,Santa Clara
219085,371,2701,85,3,Santa Clara
219087,371,2701,85,3,Santa Clara
219798,371,2701,85,3,Santa Clara
220988,371,2701,85,3,Santa Clara
222241,371,2701,85,3,Santa Clara
225384,371,2701,85,3,Santa Clara
225385,371,2701,85,3,Santa Clara
229648,371,2701,85,3,Santa Clara
229649,371,2701,85,3,Santa Clara
210361,372,2701,85,3,Santa Clara
210823,372,2701,85,3,Santa Clara
211178,372,2701,85,3,Santa Clara
211179,372,2701,85,3,Santa Clara
211180,372,2701,85,3,Santa Clara
212541,372,2701,85,3,Santa Clara
214917,372,2701,85,3,Santa Clara
216962,372,2701,85,3,Santa Clara
217030,372,2701,85,3,Santa Clara
218404,372,2701,85,3,Santa Clara
219014,372,2701,85,3,Santa Clara
219016,372,2701,85,3,Santa Clara
219827,372,2701,85,3,Santa Clara
222758,372,2701,85,3,Santa Clara
224169,372,2701,85,3,Santa Clara
228072,372,2701,85,3,Santa Clara
230334,372,2701,85,3,Santa Clara
230335,372,2701,85,3,Santa Clara
230348,372,2701,85,3,Santa Clara
210295,373,2701,85,3,Santa Clara
210835,373,2701,85,3,Santa Clara
212818,373,2701,85,3,Santa Clara
212819,373,2701,85,3,Santa Clara
212820,373,2701,85,3,Santa Clara
217651,373,2701,85,3,Santa Clara
219364,373,2701,85,3,Santa Clara
224194,373,2701,85,3,Santa Clara
224333,373,2701,85,3,Santa Clara
224338,373,2701,85,3,Santa Clara
225307,373,2701,85,3,Santa Clara
225309,373,2701,85,3,Santa Clara
225310,373,2701,85,3,Santa Clara
225311,373,2701,85,3,Santa Clara
225933,373,2701,85,3,Santa Clara
227826,373,2701,85,3,Santa Clara
231797,373,2701,85,3,Santa Clara
210290,374,2701,85,3,Santa Clara
210292,374,2701,85,3,Santa Clara
210294,374,2701,85,3,Santa Clara
210633,374,2701,85,3,Santa Clara
210634,374,2701,85,3,Santa Clara
210636,374,2701,85,3,Santa Clara
211313,374,2701,85,3,Santa Clara
212544,374,2701,85,3,Santa Clara
213913,374,2701,85,3,Santa Clara
217566,374,2701,85,3,Santa Clara
219363,374,2701,85,3,Santa Clara
219603,374,2701,85,3,Santa Clara
220676,374,2701,85,3,Santa Clara
224248,374,2701,85,3,Santa Clara
225928,374,2701,85,3,Santa Clara
225930,374,2701,85,3,Santa Clara
225932,374,2701,85,3,Santa Clara
211805,375,2701,85,3,Santa Clara
214731,375,2701,85,3,Santa Clara
217648,375,2701,85,3,Santa Clara
217650,375,2701,85,3,Santa Clara
217934,375,2701,85,3,Santa Clara
220213,375,2701,85,3,Santa Clara
225305,375,2701,85,3,Santa Clara
228088,375,2701,85,3,Santa Clara
210296,376,2701,85,3,Santa Clara
210442,376,2701,85,3,Santa Clara
210638,376,2701,85,3,Santa Clara
210814,376,2701,85,3,Santa Clara
212821,376,2701,85,3,Santa Clara
213364,376,2701,85,3,Santa Clara
217655,376,2701,85,3,Santa Clara
217936,376,2701,85,3,Santa Clara
217954,376,2701,85,3,Santa Clara
224105,376,2701,85,3,Santa Clara
226019,376,2701,85,3,Santa Clara
210440,377,2701,85,3,Santa Clara
210528,377,2701,85,3,Santa Clara
210640,377,2701,85,3,Santa Clara
210824,377,2701,85,3,Santa Clara
212579,377,2701,85,3,Santa Clara
213365,377,2701,85,3,Santa Clara
217573,377,2701,85,3,Santa Clara
218427,377,2701,85,3,Santa Clara
218905,377,2701,85,3,Santa Clara
219020,377,2701,85,3,Santa Clara
224695,377,2701,85,3,Santa Clara
210353,378,2701,85,3,Santa Clara
210354,378,2701,85,3,Santa Clara
210355,378,2701,85,3,Santa Clara
210356,378,2701,85,3,Santa Clara
210357,378,2701,85,3,Santa Clara
212640,378,2701,85,3,Santa Clara
212641,378,2701,85,3,Santa Clara
215913,378,2701,85,3,Santa Clara
216270,378,2701,85,3,Santa Clara
216271,378,2701,85,3,Santa Clara
216272,378,2701,85,3,Santa Clara
216278,378,2701,85,3,Santa Clara
216618,378,2701,85,3,Santa Clara
221937,378,2701,85,3,Santa Clara
224716,378,2701,85,3,Santa Clara
225294,378,2701,85,3,Santa Clara
228060,378,2701,85,3,Santa Clara
228064,378,2701,85,3,Santa Clara
210358,379,2701,85,3,Santa Clara
210359,379,2701,85,3,Santa Clara
211625,379,2701,85,3,Santa Clara
212062,379,2701,85,3,Santa Clara
212081,379,2701,85,3,Santa Clara
214971,379,2701,85,3,Santa Clara
215997,379,2701,85,3,Santa Clara
216274,379,2701,85,3,Santa Clara
216620,379,2701,85,3,Santa Clara
216960,379,2701,85,3,Santa Clara
217657,379,2701,85,3,Santa Clara
219019,379,2701,85,3,Santa Clara
221483,379,2701,85,3,Santa Clara
222487,379,2701,85,3,Santa Clara
222757,379,2701,85,3,Santa Clara
225601,379,2701,85,3,Santa Clara
227967,379,2701,85,3,Santa Clara
228069,379,2701,85,3,Santa Clara
232142,379,2701,85,3,Santa Clara
211016,380,2701,85,3,Santa Clara
225606,380,2701,85,3,Santa Clara
228076,380,2701,85,3,Santa Clara
210289,381,2701,85,3,Santa Clara
211615,381,2701,85,3,Santa Clara
212372,381,2701,85,3,Santa Clara
212887,381,2701,85,3,Santa Clara
213858,381,2701,85,3,Santa Clara
213859,381,2701,85,3,Santa Clara
213860,381,2701,85,3,Santa Clara
213861,381,2701,85,3,Santa Clara
214220,381,2701,85,3,Santa Clara
214221,381,2701,85,3,Santa Clara
214621,381,2701,85,3,Santa Clara
214920,381,2701,85,3,Santa Clara
214921,381,2701,85,3,Santa Clara
215691,381,2701,85,3,Santa Clara
216769,381,2701,85,3,Santa Clara
216770,381,2701,85,3,Santa Clara
217425,381,2701,85,3,Santa Clara
219347,381,2701,85,3,Santa Clara
222736,381,2701,85,3,Santa Clara
226734,381,2701,85,3,Santa Clara
212263,382,2701,85,3,Santa Clara
212565,382,2701,85,3,Santa Clara
213058,382,2701,85,3,Santa Clara
213061,382,2701,85,3,Santa Clara
213062,382,2701,85,3,Santa Clara
213322,382,2701,85,3,Santa Clara
214217,382,2701,85,3,Santa Clara
214218,382,2701,85,3,Santa Clara
215725,382,2701,85,3,Santa Clara
217029,382,2701,85,3,Santa Clara
220417,382,2701,85,3,Santa Clara
223903,382,2701,85,3,Santa Clara
223904,382,2701,85,3,Santa Clara
224958,382,2701,85,3,Santa Clara
212258,383,2701,85,3,Santa Clara
212259,383,2701,85,3,Santa Clara
212262,383,2701,85,3,Santa Clara
212562,383,2701,85,3,Santa Clara
213318,383,2701,85,3,Santa Clara
213504,383,2701,85,3,Santa Clara
214415,383,2701,85,3,Santa Clara
210659,384,2701,85,3,Santa Clara
210661,384,2701,85,3,Santa Clara
212796,384,2701,85,3,Santa Clara
212798,384,2701,85,3,Santa Clara
213807,384,2701,85,3,Santa Clara
216652,384,2701,85,3,Santa Clara
219511,384,2701,85,3,Santa Clara
219512,384,2701,85,3,Santa Clara
219758,384,2701,85,3,Santa Clara
